name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
LGR21	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR22	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR23	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR24	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR25	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR26	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR27	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR28	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
LGR29	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR30	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR31	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR32	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR33	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR34	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR35	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR36	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR37	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
LGR38	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
LGR39	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR40	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
LGR41	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
LGR42	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR43	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
LGR44	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR45	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR46	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR47	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR48	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR49	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR50	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR51	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR52	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR53	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR54	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR55	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR56	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR57	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR58	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR59	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR60	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR61	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR62	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR63	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR64	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
